timestamp,device_id,device_type,system_uptime,cpu_usage,memory_usage,inbound_traffic,outbound_traffic,input_errors,output_errors
2025-03-24 20:56:05.621134,SW1,switch,100631,50.62594322447652,100,181574,241842,0,0
2025-03-24 20:56:35.621134,SW1,switch,100661,43.59563305215697,100,178719,237995,0,5
2025-03-24 20:57:05.621134,SW1,switch,100691,48.25719273076892,100,140474,193202,0,0
2025-03-24 20:57:35.621134,SW1,switch,100721,36.75392804365122,100,97871,206912,0,0
2025-03-24 20:58:05.621134,SW1,switch,100751,47.50439133551471,100,189674,274614,0,0
2025-03-24 20:58:35.621134,SW1,switch,100781,59.2345335618718,100,157814,190561,0,0
2025-03-24 20:59:05.621134,SW1,switch,100811,56.61682457060638,100,104207,232434,0,0
2025-03-24 20:59:35.621134,SW1,switch,100841,41.25523113321762,100,151824,112694,1,0
2025-03-24 21:00:05.621134,SW1,switch,100871,53.24234232217749,100,209193,189222,1,0
2025-03-24 21:00:35.621134,SW1,switch,100901,58.177980903149006,100,193222,142160,0,0
2025-03-24 21:01:05.621134,SW1,switch,100931,45.58462248945746,100,270829,124171,0,0
2025-03-24 21:01:35.621134,SW1,switch,100961,61.018443297017335,100,240404,217721,0,0
2025-03-24 21:02:05.621134,SW1,switch,100991,51.004447733199655,100,122197,117768,0,0
2025-03-24 21:02:35.621134,SW1,switch,101021,51.61986037590229,100,127751,249719,0,0
2025-03-24 21:03:05.621134,SW1,switch,101051,51.91574440083811,100,237255,120588,0,0
2025-03-24 21:03:35.621134,SW1,switch,101081,47.770204046149296,100,292716,196019,0,0
2025-03-24 21:04:05.621134,SW1,switch,101111,53.13511162108243,100,172076,192854,0,0
2025-03-24 21:04:35.621134,SW1,switch,101141,51.94248922164871,100,147896,137340,0,0
2025-03-24 21:05:05.621134,SW1,switch,101171,60.15746470672923,100,,,0,5
2025-03-24 21:05:35.621134,SW1,switch,101201,55.49540529558999,100,190391,212872,0,0
2025-03-24 21:06:05.621134,SW1,switch,101231,55.93054769874894,100,170172,192575,0,5
2025-03-24 21:06:35.621134,SW1,switch,101261,52.94402004166356,100,331436,166708,0,0
2025-03-24 21:07:05.621134,SW1,switch,101291,60.25344062568125,100,230965,234735,0,1
2025-03-24 21:07:35.621134,SW1,switch,101321,59.36161901091482,100,93046,110855,0,0
2025-03-24 21:08:05.621134,SW1,switch,101351,59.06072564369127,100,176871,179270,0,0
2025-03-24 21:08:35.621134,SW1,switch,101381,69.92758239508063,100,241701,145832,0,0
2025-03-24 21:09:05.621134,SW1,switch,101411,60.89309797031699,100,236526,259849,0,0
2025-03-24 21:09:35.621134,SW1,switch,101441,49.6845780046998,100,309422,301048,0,0
2025-03-24 21:10:05.621134,SW1,switch,101471,50.83244345908953,100,277728,246670,0,0
2025-03-24 21:10:35.621134,SW1,switch,101501,61.5703724620996,100,137170,244838,0,0
2025-03-24 21:11:05.621134,SW1,switch,101531,47.94759432605285,100,197505,202791,0,0
2025-03-24 21:11:35.621134,SW1,switch,101561,54.4772938428988,100,178318,182175,0,0
2025-03-24 21:12:05.621134,SW1,switch,101591,60.403638271415105,100,250448,132757,0,0
2025-03-24 21:12:35.621134,SW1,switch,101621,55.129717107763895,100,218031,204585,0,0
2025-03-24 21:13:05.621134,SW1,switch,101651,63.79382739600533,,,270844,0,5
2025-03-24 21:13:35.621134,SW1,switch,101681,59.16397055120451,100,186787,163363,0,5
2025-03-24 21:14:05.621134,SW1,switch,101711,50.01233602617482,100,235527,233629,0,0
2025-03-24 21:14:35.621134,SW1,switch,101741,54.56704299373231,100,205543,222171,0,0
2025-03-24 21:15:05.621134,SW1,switch,101771,54.06562577068594,100,124834,311498,0,1
2025-03-24 21:15:35.621134,SW1,switch,101801,56.75562696454574,100,221393,139492,0,0
2025-03-24 21:16:05.621134,SW1,switch,101831,66.64627533854399,100,197521,204130,0,0
2025-03-24 21:16:35.621134,SW1,switch,101861,56.389553789963614,100,33753,231752,0,0
2025-03-24 21:17:05.621134,SW1,switch,101891,59.395444308148576,100,143370,239601,0,0
2025-03-24 21:17:35.621134,SW1,switch,101921,59.849393711609366,100,150325,244563,0,0
2025-03-24 21:18:05.621134,SW1,switch,101951,56.5815701249134,100,235975,213134,0,0
2025-03-24 21:18:35.621134,SW1,switch,101981,58.03761458855039,100,163701,234677,0,0
2025-03-24 21:19:05.621134,SW1,switch,102011,56.73641770396199,100,194749,199244,0,0
2025-03-24 21:19:35.621134,SW1,switch,102041,64.54442907923472,100,247987,176838,0,0
2025-03-24 21:20:05.621134,SW1,switch,102071,75.20275046606893,100,210334,240808,0,0
2025-03-24 21:20:35.621134,SW1,switch,102101,61.62206103509898,100,184295,145869,1,0
2025-03-24 21:21:05.621134,SW1,switch,102131,62.53234711145349,100,185098,261971,0,0
2025-03-24 21:21:35.621134,SW1,switch,102161,60.19509938575696,100,224252,174589,0,0
2025-03-24 21:22:05.621134,SW1,switch,102191,64.30276045005422,100,181972,264753,0,0
2025-03-24 21:22:35.621134,SW1,switch,102221,56.063820121942086,100,151045,185813,0,0
2025-03-24 21:23:05.621134,SW1,switch,102251,64.03856022405311,100,266036,207910,2,0
2025-03-24 21:23:35.621134,SW1,switch,102281,66.92604897238147,100,167123,134402,0,0
2025-03-24 21:24:05.621134,SW1,switch,102311,57.786080324292065,100,209440,192930,0,0
2025-03-24 21:24:35.621134,SW1,switch,102341,58.182031154039024,100,183770,185771,0,0
2025-03-24 21:25:05.621134,SW1,switch,102371,68.05799178658674,100,155696,92306,0,0
2025-03-24 21:25:35.621134,SW1,switch,102401,63.52760309819857,100,240856,161182,0,0
2025-03-24 21:26:05.621134,SW1,switch,102431,59.75273189465568,100,128385,239517,0,0
2025-03-24 21:26:35.621134,SW1,switch,102461,,100,150628,189164,0,0
2025-03-24 21:27:05.621134,SW1,switch,102491,66.44529140684622,100,185100,100188,0,0
2025-03-24 21:27:35.621134,SW1,switch,102521,60.58346586011109,100,109286,210502,0,0
2025-03-24 21:28:05.621134,SW1,switch,102551,59.41541828452481,100,236818,155711,0,0
2025-03-24 21:28:35.621134,SW1,switch,102581,66.95188021774958,100,168349,195844,0,0
2025-03-24 21:29:05.621134,SW1,switch,102611,63.26251991195902,100,159483,241530,0,0
2025-03-24 21:29:35.621134,SW1,switch,102641,57.63105274392761,100,206790,181857,0,0
2025-03-24 21:30:05.621134,SW1,switch,102671,71.86478261575681,100,232894,121217,0,0
2025-03-24 21:30:35.621134,SW1,switch,102701,64.48078536929705,100,290955,203728,0,0
2025-03-24 21:31:05.621134,SW1,switch,102731,56.44502050192433,100,224359,227888,10,0
2025-03-24 21:31:35.621134,SW1,switch,102761,68.63430802660926,100,322148,230375,0,0
2025-03-24 21:32:05.621134,SW1,switch,102791,60.497162418371005,100,224672,249699,0,0
2025-03-24 21:32:35.621134,SW1,switch,102821,53.847411693845636,100,142400,256393,0,0
2025-03-24 21:33:05.621134,SW1,switch,102851,53.62823467003243,100,163656,282565,0,0
2025-03-24 21:33:35.621134,SW1,switch,102881,76.20438920478523,100,289540,167372,0,0
2025-03-24 21:34:05.621134,SW1,switch,102911,70.85918163630129,100,163562,263291,0,0
2025-03-24 21:34:35.621134,SW1,switch,102941,63.78351425496294,100,262845,193136,0,0
2025-03-24 21:35:05.621134,SW1,switch,102971,64.78042196747614,100,208106,251119,0,0
2025-03-24 21:35:35.621134,SW1,switch,103001,68.08846370480364,100,143112,220261,0,0
2025-03-24 21:36:05.621134,SW1,switch,103031,61.02687340867281,100,221309,173044,0,0
2025-03-24 21:36:35.621134,SW1,switch,103061,66.36540426963872,100,123737,248923,0,0
2025-03-24 21:37:05.621134,SW1,switch,103091,62.20981721290802,100,233850,147652,0,0
2025-03-24 21:37:35.621134,SW1,switch,103121,68.8626598093312,100,126020,192169,0,0
2025-03-24 21:38:05.621134,SW1,switch,103151,61.63162044569347,100,204754,220123,0,0
2025-03-24 21:38:35.621134,SW1,switch,103181,61.363428364264806,100,175024,309496,0,0
2025-03-24 21:39:05.621134,SW1,switch,103211,66.23652122930494,100,216673,213154,0,0
2025-03-24 21:39:35.621134,SW1,switch,103241,61.01730731858308,100,201627,113749,0,0
2025-03-24 21:40:05.621134,SW1,switch,103271,67.44936277215689,100,216272,134861,0,0
2025-03-24 21:40:35.621134,SW1,switch,103301,67.9783363009845,100,182264,204210,0,2
2025-03-24 21:41:05.621134,SW1,switch,103331,57.35090056527443,100,227483,289135,0,0
2025-03-24 21:41:35.621134,SW1,switch,103361,98,100,144587,212706,0,0
2025-03-24 21:42:05.621134,SW1,switch,103391,70.5657665757389,100,201074,147111,0,0
2025-03-24 21:42:35.621134,SW1,switch,103421,67.97095263902278,100,197491,266567,0,5
2025-03-24 21:43:05.621134,SW1,switch,103451,69.7511505074919,100,277257,264163,0,0
2025-03-24 21:43:35.621134,SW1,switch,103481,71.17571578234697,100,179977,202846,0,0
2025-03-24 21:44:05.621134,SW1,switch,103511,65.54015525386075,100,117125,229203,0,0
2025-03-24 21:44:35.621134,SW1,switch,103541,62.66733134759462,100,175756,207124,1,0
2025-03-24 21:45:05.621134,SW1,switch,103571,71.69907792297846,100,234744,218910,10,0
2025-03-24 21:45:35.621134,SW1,switch,103601,52.89073874034307,100,273185,207785,0,0
2025-03-24 21:46:05.621134,SW1,switch,103631,58.535168864527655,100,185147,245604,0,0
2025-03-24 21:46:35.621134,SW1,switch,103661,62.57798812541274,100,210544,257094,10,0
2025-03-24 21:47:05.621134,SW1,switch,103691,62.41362165128168,100,151306,229464,0,1
2025-03-24 21:47:35.621134,SW1,switch,103721,62.876305087890756,100,186448,204320,0,0
2025-03-24 21:48:05.621134,SW1,switch,103751,54.44970690683722,100,119591,179629,0,0
2025-03-24 21:48:35.621134,SW1,switch,103781,65.84160436766032,100,222289,166577,2,0
2025-03-24 21:49:05.621134,SW1,switch,103811,,100,,201371,1,0
2025-03-24 21:49:35.621134,SW1,switch,103841,71.35188342199974,100,219868,151092,0,0
2025-03-24 21:50:05.621134,SW1,switch,103871,72.48152386434117,100,185291,199040,0,0
2025-03-24 21:50:35.621134,SW1,switch,103901,61.82507478909476,100,214623,220076,0,0
2025-03-24 21:51:05.621134,SW1,switch,103931,68.03387498409842,100,277821,115234,0,0
2025-03-24 21:51:35.621134,SW1,switch,103961,65.11341157710044,100,231654,205236,0,0
2025-03-24 21:52:05.621134,SW1,switch,103991,68.73003231727108,100,156362,280456,0,0
2025-03-24 21:52:35.621134,SW1,switch,104021,65.84328754061293,100,196470,165630,0,0
2025-03-24 21:53:05.621134,SW1,switch,104051,68.59236610869729,100,113956,109682,0,0
2025-03-24 21:53:35.621134,SW1,switch,104081,63.95034433990794,100,255412,319317,0,0
2025-03-24 21:54:05.621134,SW1,switch,104111,51.626128624479534,100,214104,292310,0,0
2025-03-24 21:54:35.621134,SW1,switch,104141,58.57716439068723,100,78564,250984,0,0
2025-03-24 21:55:05.621134,SW1,switch,104171,51.21014365427223,100,214062,210659,0,0
2025-03-24 21:55:35.621134,SW1,switch,104201,65.59524345902919,100,118344,218530,2,0
2025-03-24 21:56:05.621134,SW1,switch,104231,74.48299263306255,100,164340,261156,0,1
2025-03-24 21:56:35.621134,SW1,switch,104261,64.29418541832061,100,162130,134381,0,0
2025-03-24 21:57:05.621134,SW1,switch,104291,63.032494645078216,100,242181,259802,0,0
2025-03-24 21:57:35.621134,SW1,switch,104321,66.09401915414422,100,322328,162516,0,0
2025-03-24 21:58:05.621134,SW1,switch,104351,63.61086793827441,100,103545,207389,0,0
2025-03-24 21:58:35.621134,SW1,switch,104381,,100,190016,,0,0
2025-03-24 21:59:05.621134,SW1,switch,104411,61.630219924165544,100,201281,247928,0,2
2025-03-24 21:59:35.621134,SW1,switch,104441,54.11662106249121,100,176504,243031,0,0
2025-03-24 22:00:05.621134,SW1,switch,104471,61.23832006351961,100,192583,289019,0,0
2025-03-24 22:00:35.621134,SW1,switch,104501,66.4425836073419,100,228365,256720,0,0
2025-03-24 22:01:05.621134,SW1,switch,104531,68.78809529223435,100,140407,209230,0,0
2025-03-24 22:01:35.621134,SW1,switch,104561,72.63087480070394,100,162761,186397,2,0
2025-03-24 22:02:05.621134,SW1,switch,104591,65.04246705661885,100,308515,158749,0,0
2025-03-24 22:02:35.621134,SW1,switch,104621,61.47131440430836,100,233615,87981,0,0
2025-03-24 22:03:05.621134,SW1,switch,104651,71.81933839557905,100,114644,201025,0,0
2025-03-24 22:03:35.621134,SW1,switch,104681,65.43987284404335,100,237029,220697,0,0
2025-03-24 22:04:05.621134,SW1,switch,104711,63.94521748312151,100,169547,127436,0,0
2025-03-24 22:04:35.621134,SW1,switch,104741,53.8294871260194,100,193974,156685,0,0
2025-03-24 22:05:05.621134,SW1,switch,104771,61.670585099944525,100,220753,155232,0,0
2025-03-24 22:05:35.621134,SW1,switch,104801,62.01712145322358,100,148182,275106,0,0
2025-03-24 22:06:05.621134,SW1,switch,104831,79.08698872490842,100,236846,154302,0,0
2025-03-24 22:06:35.621134,SW1,switch,104861,62.246657441784876,100,221033,164204,0,0
2025-03-24 22:07:05.621134,SW1,switch,104891,59.380612397064716,100,203184,243521,0,0
2025-03-24 22:07:35.621134,SW1,switch,104921,58.49111025112683,100,210399,177066,0,0
2025-03-24 22:08:05.621134,SW1,switch,104951,73.34880779123777,100,207187,204883,0,0
2025-03-24 22:08:35.621134,SW1,switch,104981,66.91695021774689,100,221741,163161,0,0
2025-03-24 22:09:05.621134,SW1,switch,105011,59.28873654894999,100,190863,121550,0,0
2025-03-24 22:09:35.621134,SW1,switch,105041,63.692742639194506,100,152713,178330,0,0
2025-03-24 22:10:05.621134,SW1,switch,105071,61.72477629682675,100,205599,152805,0,0
2025-03-24 22:10:35.621134,SW1,switch,105101,50.11888328270203,100,150435,261926,0,0
2025-03-24 22:11:05.621134,SW1,switch,105131,55.445698772812776,100,254708,83983,0,0
2025-03-24 22:11:35.621134,SW1,switch,105161,63.936340069262755,100,180358,139452,0,0
2025-03-24 22:12:05.621134,SW1,switch,105191,54.63669194387434,100,240407,200466,0,5
2025-03-24 22:12:35.621134,SW1,switch,105221,59.78876446610447,100,207954,211254,0,0
2025-03-24 22:13:05.621134,SW1,switch,105251,52.25021658733193,100,163311,235079,0,0
2025-03-24 22:13:35.621134,SW1,switch,105281,63.55175642180596,100,195599,102659,0,0
2025-03-24 22:14:05.621134,SW1,switch,105311,65.53662100734277,100,161009,218461,0,0
2025-03-24 22:14:35.621134,SW1,switch,105341,62.319089279370075,100,108774,216973,0,0
2025-03-24 22:15:05.621134,SW1,switch,105371,72.8755545852453,100,196039,265043,0,0
2025-03-24 22:15:35.621134,SW1,switch,105401,64.24706437142945,100,183024,293514,1,0
2025-03-24 22:16:05.621134,SW1,switch,105431,62.52418983584765,100,249492,207230,0,0
2025-03-24 22:16:35.621134,SW1,switch,105461,69.49369523034993,100,223062,213399,0,0
2025-03-24 22:17:05.621134,SW1,switch,105491,67.885938744345,100,267285,149448,0,0
2025-03-24 22:17:35.621134,SW1,switch,105521,63.77782399243907,100,201178,76258,0,1
2025-03-24 22:18:05.621134,SW1,switch,105551,55.762961929993615,100,205577,250087,10,0
2025-03-24 22:18:35.621134,SW1,switch,105581,61.50317312844905,100,211541,164374,0,0
2025-03-24 22:19:05.621134,SW1,switch,105611,64.64366864975206,100,197693,169810,2,1
2025-03-24 22:19:35.621134,SW1,switch,105641,72.77082223001655,100,241004,158568,0,0
2025-03-24 22:20:05.621134,SW1,switch,105671,57.746109790896114,100,181742,107442,0,0
2025-03-24 22:20:35.621134,SW1,switch,105701,63.71383743072034,100,79247,140023,0,0
2025-03-24 22:21:05.621134,SW1,switch,105731,,100,184496,177658,1,5
2025-03-24 22:21:35.621134,SW1,switch,105761,67.8569698481093,100,215679,225245,0,0
2025-03-24 22:22:05.621134,SW1,switch,105791,64.20611335039303,100,224066,165520,0,0
2025-03-24 22:22:35.621134,SW1,switch,105821,63.71398964922856,100,220822,211183,0,0
2025-03-24 22:23:05.621134,SW1,switch,105851,68.97099285475204,100,246852,215267,0,0
2025-03-24 22:23:35.621134,SW1,switch,105881,65.09211176763905,100,213309,236680,0,0
2025-03-24 22:24:05.621134,SW1,switch,105911,66.28998885943088,100,329468,213606,1,0
2025-03-24 22:24:35.621134,SW1,switch,105941,64.1065460213279,100,264606,164107,0,0
2025-03-24 22:25:05.621134,SW1,switch,105971,61.07523266673069,91,215799,254153,0,0
2025-03-24 22:25:35.621134,SW1,switch,106001,65.95209340156251,100,199392,176520,2,0
2025-03-24 22:26:05.621134,SW1,switch,106031,69.61386291729576,100,179188,162185,2,0
2025-03-24 22:26:35.621134,SW1,switch,106061,67.56849827431674,100,233196,141467,0,0
2025-03-24 22:27:05.621134,SW1,switch,106091,60.62684852961411,100,197710,218997,0,0
2025-03-24 22:27:35.621134,SW1,switch,106121,55.5511820992672,100,195122,145092,0,0
2025-03-24 22:28:05.621134,SW1,switch,106151,62.02622235534264,100,,297199,0,0
2025-03-24 22:28:35.621134,SW1,switch,106181,,100,186261,146267,0,0
2025-03-24 22:29:05.621134,SW1,switch,106211,66.97371375615268,100,194728,138137,0,0
2025-03-24 22:29:35.621134,SW1,switch,106241,73.56980369023675,100,251883,175159,0,0
2025-03-24 22:30:05.621134,SW1,switch,106271,61.56363225310732,100,145030,232824,0,0
2025-03-24 22:30:35.621134,SW1,switch,106301,51.218653911574854,100,132032,217108,0,0
2025-03-24 22:31:05.621134,SW1,switch,106331,59.08775347352396,100,248223,108677,0,0
2025-03-24 22:31:35.621134,SW1,switch,106361,62.52529436908419,100,132739,136034,0,0
2025-03-24 22:32:05.621134,SW1,switch,106391,56.1312289278239,100,226301,205643,0,0
2025-03-24 22:32:35.621134,SW1,switch,106421,65.31450200196605,100,226834,139903,0,0
2025-03-24 22:33:05.621134,SW1,switch,106451,66.99201982917107,100,127770,253992,1,0
2025-03-24 22:33:35.621134,SW1,switch,106481,65.79691717940581,100,168457,100411,0,0
2025-03-24 22:34:05.621134,SW1,switch,106511,59.47889259833069,100,195563,202570,0,0
2025-03-24 22:34:35.621134,SW1,switch,106541,64.73716669252988,100,240801,130728,0,0
2025-03-24 22:35:05.621134,SW1,switch,106571,69.03722124585755,100,325682,245292,0,0
2025-03-24 22:35:35.621134,SW1,switch,106601,66.27234534763596,100,228131,270530,0,0
2025-03-24 22:36:05.621134,SW1,switch,106631,67.42456745168252,100,109504,215584,0,0
2025-03-24 22:36:35.621134,SW1,switch,106661,68.68014836146938,100,257553,214922,0,0
2025-03-24 22:37:05.621134,SW1,switch,106691,56.59302525236445,100,86872,224797,0,0
2025-03-24 22:37:35.621134,SW1,switch,106721,64.88621409110709,100,147606,130588,0,0
2025-03-24 22:38:05.621134,SW1,switch,106751,64.09623476667744,100,208756,136604,0,0
2025-03-24 22:38:35.621134,SW1,switch,106781,73.91109109422506,100,223278,193433,0,0
2025-03-24 22:39:05.621134,SW1,switch,106811,65.7077294067711,100,174685,201976,0,0
2025-03-24 22:39:35.621134,SW1,switch,106841,64.63200762342221,100,176135,195925,0,0
2025-03-24 22:40:05.621134,SW1,switch,106871,66.19164695254516,100,170407,161332,0,0
2025-03-24 22:40:35.621134,SW1,switch,106901,61.60566744916237,100,279811,160330,0,0
2025-03-24 22:41:05.621134,SW1,switch,106931,61.958536405737796,100,150418,240640,0,0
2025-03-24 22:41:35.621134,SW1,switch,106961,65.37112318008168,100,118706,298199,0,0
2025-03-24 22:42:05.621134,SW1,switch,106991,63.623799590067975,100,229932,168740,0,0
2025-03-24 22:42:35.621134,SW1,switch,107021,70.40400886184581,,231276,228198,0,0
2025-03-24 22:43:05.621134,SW1,switch,107051,61.519841842213715,100,311219,252294,0,0
2025-03-24 22:43:35.621134,SW1,switch,107081,,100,312723,221282,0,0
2025-03-24 22:44:05.621134,SW1,switch,107111,53.7891954903587,100,283196,256071,0,0
2025-03-24 22:44:35.621134,SW1,switch,107141,70.60029596932355,100,184401,268794,0,0
2025-03-24 22:45:05.621134,SW1,switch,107171,70.8338476232723,100,181724,244372,0,0
2025-03-24 22:45:35.621134,SW1,switch,107201,63.90361257901462,100,221652,189080,0,0
2025-03-24 22:46:05.621134,SW1,switch,107231,62.930741313851165,100,250371,192496,0,0
2025-03-24 22:46:35.621134,SW1,switch,107261,60.61102123226102,100,151264,225062,2,1
2025-03-24 22:47:05.621134,SW1,switch,107291,66.58249222862699,100,200009,215145,0,0
2025-03-24 22:47:35.621134,SW1,switch,107321,63.19259241085749,100,208253,129581,0,0
2025-03-24 22:48:05.621134,SW1,switch,107351,59.872222644909485,100,229187,158620,0,0
2025-03-24 22:48:35.621134,SW1,switch,107381,60.25766165615558,100,277266,203102,1,1
2025-03-24 22:49:05.621134,SW1,switch,107411,62.26901158664488,100,257993,131487,0,0
2025-03-24 22:49:35.621134,SW1,switch,107441,64.88895132276822,100,174926,152252,0,0
2025-03-24 22:50:05.621134,SW1,switch,107471,71.53924113426811,100,226314,204874,1,0
2025-03-24 22:50:35.621134,SW1,switch,107501,72.735492272329,100,179106,100304,0,0
2025-03-24 22:51:05.621134,SW1,switch,107531,62.79953942624863,100,152016,80104,0,0
2025-03-24 22:51:35.621134,SW1,switch,107561,66.10845557584534,100,274610,125267,1,0
2025-03-24 22:52:05.621134,SW1,switch,107591,64.31956480628482,100,197916,155343,0,0
2025-03-24 22:52:35.621134,SW1,switch,107621,58.6579157746722,100,248804,46636,0,0
2025-03-24 22:53:05.621134,SW1,switch,107651,68.97887166579507,100,83191,226568,0,0
2025-03-24 22:53:35.621134,SW1,switch,107681,57.74311335302252,100,292287,260332,0,0
2025-03-24 22:54:05.621134,SW1,switch,107711,65.0031556195088,100,216294,259814,0,0
2025-03-24 22:54:35.621134,SW1,switch,107741,67.45034842270994,100,317415,250049,0,0
2025-03-24 22:55:05.621134,SW1,switch,107771,58.42273473365469,100,117285,250332,2,0
2025-03-24 22:55:35.621134,SW1,switch,107801,58.51114516387795,100,141989,146079,0,0
2025-03-24 22:56:05.621134,SW1,switch,107831,68.64859309597361,100,224600,239716,0,0
2025-03-24 22:56:35.621134,SW1,switch,107861,60.831456768910456,100,204611,202628,0,0
2025-03-24 22:57:05.621134,SW1,switch,107891,64.27944680385582,100,263229,184670,0,0
2025-03-24 22:57:35.621134,SW1,switch,107921,59.082563194771474,100,166714,167371,0,0
2025-03-24 22:58:05.621134,SW1,switch,107951,64.18436961353848,100,242262,133123,0,0
2025-03-24 22:58:35.621134,SW1,switch,107981,69.48251453757419,100,302548,115696,0,0
2025-03-23 22:59:05.621134,SW2,switch,39569,37.52292832137997,41.566330499920596,212938,310294,0,0
2025-03-23 22:59:35.621134,SW2,switch,39599,32.18823169239757,40.13420020955486,278826,205247,0,0
2025-03-23 23:00:05.621134,SW2,switch,39629,23.576233465311688,56.99396141762659,202918,183872,0,0
2025-03-23 23:00:35.621134,SW2,switch,39659,23.82888599692331,53.34925448937964,143436,109566,0,0
2025-03-23 23:01:05.621134,SW2,switch,39689,36.770970836752554,53.07133109898164,164613,195478,0,0
2025-03-23 23:01:35.621134,SW2,switch,39719,27.819864911050214,48.13153865383214,176982,168153,0,0
2025-03-23 23:02:05.621134,SW2,switch,39749,23.288905927462544,48.682509482935544,115998,221725,0,0
2025-03-23 23:02:35.621134,SW2,switch,39779,30.213274817678563,52.58359506648397,129497,150880,0,0
2025-03-23 23:03:05.621134,SW2,switch,39809,28.9927977341019,49.485324819834126,238407,271386,0,0
2025-03-23 23:03:35.621134,SW2,switch,39839,24.8329388787649,53.25803478736588,245313,54415,0,0
2025-03-23 23:04:05.621134,SW2,switch,39869,28.136034575849767,50.711567185724306,187793,274848,0,0
2025-03-23 23:04:35.621134,SW2,switch,39899,31.998738130568533,54.91550133760202,219407,208022,0,0
2025-03-23 23:05:05.621134,SW2,switch,39929,22.83032363619388,51.45817513300895,145498,215614,2,2
2025-03-23 23:05:35.621134,SW2,switch,39959,28.44498441435956,47.295076378807956,159296,250523,0,0
2025-03-23 23:06:05.621134,SW2,switch,39989,35.03034083192476,50.800978709113025,275834,199247,0,0
2025-03-23 23:06:35.621134,SW2,switch,40019,29.20115824063921,42.98781949123051,209589,175368,0,0
2025-03-23 23:07:05.621134,SW2,switch,40049,36.2994960478268,46.52710320972506,154052,117392,0,0
2025-03-23 23:07:35.621134,SW2,switch,40079,32.81914893765396,46.98769762120898,213510,215823,0,0
2025-03-23 23:08:05.621134,SW2,switch,40109,22.53975568682341,40.056236618976584,218399,185848,0,0
2025-03-23 23:08:35.621134,SW2,switch,40139,33.661397607901065,58,272490,214119,0,0
2025-03-23 23:09:05.621134,SW2,switch,40169,22.049223725193812,58,165477,147093,0,0
2025-03-23 23:09:35.621134,SW2,switch,40199,31.986062484717078,58,172241,185618,0,1
2025-03-23 23:10:05.621134,SW2,switch,40229,36.02414143498481,58,121082,171178,0,0
2025-03-23 23:10:35.621134,SW2,switch,40259,32.839351248938385,58,256915,158450,0,0
2025-03-23 23:11:05.621134,SW2,switch,40289,23.97359345737034,58,177275,134021,0,0
2025-03-23 23:11:35.621134,SW2,switch,40319,26.01268759132981,58,174368,246504,0,0
2025-03-23 23:12:05.621134,SW2,switch,40349,24.439082443548255,58,168373,193249,0,0
2025-03-23 23:12:35.621134,SW2,switch,40379,28.786812253423918,58,285611,253551,0,0
2025-03-23 23:13:05.621134,SW2,switch,40409,27.30229118055567,58,132310,217442,0,0
2025-03-23 23:13:35.621134,SW2,switch,40439,28.603858860244337,58,215422,229620,0,0
2025-03-23 23:14:05.621134,SW2,switch,40469,36.286510547408156,58,214815,161167,0,0
2025-03-23 23:14:35.621134,SW2,switch,40499,21.604775802280066,58,198493,210793,0,1
2025-03-23 23:15:05.621134,SW2,switch,40529,,58,285601,234595,0,1
2025-03-23 23:15:35.621134,SW2,switch,40559,22.60098179222976,58,219792,260108,0,0
2025-03-23 23:16:05.621134,SW2,switch,40589,,58,139239,167808,0,0
2025-03-23 23:16:35.621134,SW2,switch,40619,24.0726145459789,58,219284,218592,0,0
2025-03-23 23:17:05.621134,SW2,switch,40649,25.90377897364613,58,303128,207757,0,0
2025-03-23 23:17:35.621134,SW2,switch,40679,23.015588576966593,58,198276,361574,0,2
2025-03-23 23:18:05.621134,SW2,switch,40709,36.2438098993733,,244492,84181,0,0
2025-03-23 23:18:35.621134,SW2,switch,40739,27.588119676209857,58,251515,310186,0,0
2025-03-23 23:19:05.621134,SW2,switch,40769,29.035731682088326,58,256832,241912,0,0
2025-03-23 23:19:35.621134,SW2,switch,40799,30.119399322301124,58,220861,228848,0,0
2025-03-23 23:20:05.621134,SW2,switch,40829,42.43469770552707,58,171091,243490,0,0
2025-03-23 23:20:35.621134,SW2,switch,40859,34.45070452639907,58,203773,234174,0,0
2025-03-23 23:21:05.621134,SW2,switch,40889,26.10686723077483,58,200014,129498,0,0
2025-03-23 23:21:35.621134,SW2,switch,40919,26.5679013899357,58,230084,230153,0,0
2025-03-23 23:22:05.621134,SW2,switch,40949,28.188736700562348,58,160944,247073,0,0
2025-03-23 23:22:35.621134,SW2,switch,40979,25.470188766696488,58,249500,223190,0,0
2025-03-23 23:23:05.621134,SW2,switch,41009,31.936437687298863,58,252736,181722,0,0
2025-03-23 23:23:35.621134,SW2,switch,41039,33.45522837356112,58,134714,221800,0,0
2025-03-23 23:24:05.621134,SW2,switch,41069,28.081178751020893,58,181482,251182,0,0
2025-03-23 23:24:35.621134,SW2,switch,41099,31.817261391563317,58,249417,173471,0,0
2025-03-23 23:25:05.621134,SW2,switch,41129,26.752892351737206,58,224388,255927,0,0
2025-03-23 23:25:35.621134,SW2,switch,41159,32.31033569550312,58,182515,236693,2,0
2025-03-23 23:26:05.621134,SW2,switch,41189,31.35719354280083,58,282361,136725,0,0
2025-03-23 23:26:35.621134,SW2,switch,41219,38.051211671705296,58,237419,207734,0,0
